state,district,district_number,candidate,party,ballotpedia_status,election_phase,incumbent,candidate_connection,candidate_url,source_url,raw_candidate_text,source_table_index,source_table_columns,section_note
California,District 23,23,Alexis Claiborne,,did_not_make_ballot,Primary,False,True,https://ballotpedia.org/Alexis_Claiborne,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Alexis Claiborne,,,
California,District 23,23,David Jones,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/David_Jones_(California_congressional_candidate),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",David Jones,,,
California,District 24,24,Salud Carbajal,Democratic Party,active,Primary,True,False,https://ballotpedia.org/Salud_Carbajal,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Salud Carbajal (Incumbent) (Democratic Party),,,
California,District 24,24,Sarah Bacon,Democratic Party,active,Primary,False,False,https://ballotpedia.org/Sarah_Bacon,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Sarah Bacon (Democratic Party),,,
California,District 24,24,Helena Pasquarella,,active,Primary,False,False,https://ballotpedia.org/Helena_Pasquarella,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Helena Pasquarella (Peace and Freedom Party),,,
California,District 24,24,Bob Smith,Republican Party,active,Primary,False,True,https://ballotpedia.org/Bob_Smith_(California's_24th_Congressional_District),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Bob Smith (Republican Party),,,
California,District 25,25,Raul Ruiz,Democratic Party,active,Primary,True,False,https://ballotpedia.org/Raul_Ruiz,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Raul Ruiz (Incumbent) (Democratic Party),,,
California,District 25,25,Ronald Huffman,Republican Party,active,Primary,False,True,https://ballotpedia.org/Ronald_Huffman,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Ronald Huffman (Republican Party),,,
California,District 25,25,Joe Males,Republican Party,active,Primary,False,False,https://ballotpedia.org/Joe_Males_(California),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Joe Males (Republican Party),,,
California,District 25,25,Ceci Andrade Truman,Republican Party,active,Primary,False,True,https://ballotpedia.org/Ceci_Andrade_Truman,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Ceci Andrade Truman (Republican Party),,,
California,District 25,25,John Kesselmark,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/John_Kesselmark,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",John Kesselmark,,,
California,District 25,25,Eli Owens,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/Eli_Owens,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Eli Owens,,,
California,District 26,26,Sonia Devgan-Kacker,Democratic Party,active,Primary,False,True,https://ballotpedia.org/Sonia_Devgan-Kacker,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Sonia Devgan-Kacker (Democratic Party),,,
California,District 26,26,Chris Espinosa,Democratic Party,active,Primary,False,False,https://ballotpedia.org/Chris_Espinosa,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Chris Espinosa (Democratic Party),,,
California,District 26,26,Samuel Gallucci,Republican Party,active,Primary,False,False,https://ballotpedia.org/Samuel_Gallucci,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Samuel Gallucci (Republican Party),,,
California,District 26,26,Liam Hernandez,Democratic Party,active,Primary,False,True,https://ballotpedia.org/Liam_Hernandez,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Liam Hernandez (Democratic Party),,,
California,District 26,26,Jacqui Irwin,Democratic Party,active,Primary,False,False,https://ballotpedia.org/Jacqui_Irwin,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Jacqui Irwin (Democratic Party),,,
California,District 26,26,Michael Koslow,Republican Party,active,Primary,False,False,https://ballotpedia.org/Michael_Koslow,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Michael Koslow (Republican Party),,,
California,District 26,26,Daniel Miller,Republican Party,active,Primary,False,False,https://ballotpedia.org/Daniel_Miller_(California),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Daniel Miller (Republican Party),,,
California,District 26,26,Sasan Samadzadeh,Democratic Party,active,Primary,False,False,https://ballotpedia.org/Sasan_Samadzadeh,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Sasan Samadzadeh (Democratic Party),,,
California,District 26,26,William Scott,Republican Party,active,Primary,False,True,https://ballotpedia.org/William_Scott_(California),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",William Scott (Republican Party),,,
California,District 26,26,Julia Brownley,,did_not_make_ballot,Primary,True,False,https://ballotpedia.org/Julia_Brownley,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Julia Brownley (Incumbent),,,
California,District 26,26,Crystal Golden,,did_not_make_ballot,Primary,False,True,https://ballotpedia.org/Crystal_Golden,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Crystal Golden,,,
California,District 26,26,Kyle Langford,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/Kyle_Langford,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Kyle Langford,,,
California,District 26,26,Kyle Rohrbach,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/Kyle_Rohrbach,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Kyle Rohrbach,,,
California,District 26,26,Jonathan Wagoner,,did_not_make_ballot,Primary,False,True,https://ballotpedia.org/Jonathan_Wagoner,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Jonathan Wagoner,,,
California,District 27,27,George Whitesides,Democratic Party,active,Primary,True,False,https://ballotpedia.org/George_Whitesides,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",George Whitesides (Incumbent) (Democratic Party),,,
California,District 27,27,Jason Gibbs,Republican Party,active,Primary,False,False,https://ballotpedia.org/Jason_Gibbs_(California),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Jason Gibbs (Republican Party),,,
California,District 27,27,Caleb Norwood,Democratic Party,active,Primary,False,True,https://ballotpedia.org/Caleb_Norwood,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Caleb Norwood (Democratic Party),,,
California,District 27,27,Roberto Ramos,Democratic Party,active,Primary,False,False,https://ballotpedia.org/Roberto_Ramos_(California),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Roberto Ramos (Democratic Party),,,
California,District 27,27,David Neidhart,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/David_Neidhart,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",David Neidhart,,,
California,District 28,28,Judy Chu,Democratic Party,active,Primary,True,False,https://ballotpedia.org/Judy_Chu,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Judy Chu (Incumbent) (Democratic Party),,,
California,District 28,28,Peter Roybal,Democratic Party,active,Primary,False,True,https://ballotpedia.org/Peter_Roybal,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Peter Roybal (Democratic Party),,,
California,District 28,28,April Verlato,Republican Party,active,Primary,False,False,https://ballotpedia.org/April_Verlato,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",April Verlato (Republican Party),,,
California,District 28,28,Robert Gonzalez,,did_not_make_ballot,Primary,False,True,https://ballotpedia.org/Robert_Gonzalez_(California),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Robert Gonzalez,,,
California,District 28,28,Michael Tucker,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/Michael_Tucker_(California),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Michael Tucker,,,
California,District 29,29,Luz Maria Rivas,Democratic Party,active,Primary,True,False,https://ballotpedia.org/Luz_Maria_Rivas,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Luz Maria Rivas (Incumbent) (Democratic Party),,,
California,District 29,29,Angélica María Dueñas,Democratic Party,active,Primary,False,False,https://ballotpedia.org/Angélica_María_Dueñas,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Angélica María Dueñas (Democratic Party),,,
California,District 29,29,Rudy Melendez,Republican Party,active,Primary,False,True,https://ballotpedia.org/Rudy_Melendez,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Rudy Melendez (Republican Party),,,
California,District 29,29,Margarita Maria Carranza,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/Margarita_Maria_Carranza,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Margarita Maria Carranza,,,
California,District 29,29,Steven Sparrow,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/Steven_Sparrow,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Steven Sparrow,,,
California,District 30,30,Laura Friedman,Democratic Party,active,Primary,True,False,https://ballotpedia.org/Laura_Friedman,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Laura Friedman (Incumbent) (Democratic Party),,,
California,District 30,30,John Armenian,,active,Primary,False,True,https://ballotpedia.org/John_Armenian,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",John Armenian (No party preference),,,
California,District 30,30,Dennis Feitosa,Republican Party,active,Primary,False,False,https://ballotpedia.org/Dennis_Feitosa,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Dennis Feitosa (Republican Party),,,
California,District 30,30,Pini Herman,Democratic Party,active,Primary,False,True,https://ballotpedia.org/Pini_Herman,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Pini Herman (Democratic Party),,,
California,District 30,30,Joel Lava,Democratic Party,active,Primary,False,True,https://ballotpedia.org/Joel_Lava,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Joel Lava (Democratic Party),,,
California,District 30,30,Scott Meyers,Republican Party,active,Primary,False,True,https://ballotpedia.org/Scott_Meyers_(California),"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Scott Meyers (Republican Party),,,
California,District 30,30,Cameron Tennyson,Democratic Party,active,Primary,False,True,https://ballotpedia.org/Cameron_Tennyson,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Cameron Tennyson (Democratic Party),,,
California,District 30,30,Darrell Reeves,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/Darrell_Reeves,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Darrell Reeves,,,
California,District 30,30,Alan Starzinski,,did_not_make_ballot,Primary,False,False,https://ballotpedia.org/Alan_Starzinski,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Alan Starzinski,,,
California,District 31,31,Gil Cisneros,Democratic Party,active,Primary,True,False,https://ballotpedia.org/Gil_Cisneros,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Gil Cisneros (Incumbent) (Democratic Party),,,
California,District 31,31,Eric Ching,Republican Party,active,Primary,False,True,https://ballotpedia.org/Eric_Ching,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Eric Ching (Republican Party),,,
California,District 31,31,Erskine Levi,Republican Party,active,Primary,False,True,https://ballotpedia.org/Erskine_Levi,"https://ballotpedia.org/United_States_House_of_Representatives_elections_in_California,_2026",Erskine Levi (Republican Party),,,
